date,state,contact,age,gender,category_level2,category_level3,amount,no_of_reports
2022-01-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,False billing,900.0,1
2022-12-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,False billing,10000.0,1
2022-04-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,False billing,250.0,1
2022-10-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,False billing,8835.0,2
2022-02-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,False billing,93.0,1
2022-06-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,False billing,2650.0,1
2022-09-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,False billing,300.0,1
2022-10-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,False billing,185.0,2
2022-05-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Health and medical products,150.0,1
2022-09-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Health and medical products,330.0,1
2022-12-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Health and medical products,730.0,1
2022-04-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Health and medical products,45.0,1
2022-12-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Health and medical products,210.0,1
2022-03-01,ACT,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,112.0,1
2022-12-01,NT,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,900.0,1
2022-11-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,1500.0,1
2022-01-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,1000.0,1
2022-06-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Overpayment scams,1560.0,1
2022-08-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,2000.0,1
2022-07-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Overpayment scams,5000.0,3
2022-05-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,8370.0,2
2022-08-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,700.0,1
2022-09-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,800.0,1
2022-10-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,200.0,1
2022-01-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Mobile premium services,1600.0,1
2022-10-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Mobile premium services,80.0,1
2022-11-01,QLD,Social media/Online forums,25 - 34,F,Buying or selling,Mobile premium services,84.0,1
2022-08-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Psychic and clairvoyant,7417.0,1
2022-09-01,NSW,Social media/Online forums,25 - 34,M,Buying or selling,Psychic and clairvoyant,74.0,1
2022-01-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Psychic and clairvoyant,71.0,1
2022-07-01,SA,Social media/Online forums,25 - 34,F,Buying or selling,Psychic and clairvoyant,70.0,1
2022-05-01,NSW,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Hacking,230.0,1
2022-10-01,QLD,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Identity theft,1000.0,1
2022-01-01,SA,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,50.0,1
2022-08-01,ACT,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Identity theft,2200.0,1
2022-10-01,TAS,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Identity theft,5000.0,1
2022-07-01,VIC,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,146.0,1
2022-07-01,NSW,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Identity theft,500.0,1
2022-02-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,1350.0,2
2022-03-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,1200.0,1
2022-02-01,QLD,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Remote access scams,2250.0,1
2022-03-01,SA,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Remote access scams,3.0,1
2022-03-01,SA,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Remote access scams,720.0,1
2022-04-01,NSW,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Remote access scams,285.0,1
2022-05-01,VIC,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Remote access scams,500.0,1
2022-07-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Remote access scams,2000.0,1
2022-09-01,SA,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Remote access scams,100.0,1
2022-06-01,VIC,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Phishing,1250.0,1
2022-09-01,QLD,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Phishing,2500.0,1
2022-11-01,WA,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Phishing,2540.0,1
2022-04-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Phishing,712.0,1
2022-07-01,WA,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Phishing,715.0,1
2022-08-01,VIC,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Phishing,2450.0,2
2022-06-01,NSW,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,700.0,1
2022-10-01,NSW,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,6400.0,1
2022-03-01,VIC,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,848.0,1
2022-08-01,VIC,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,17420.0,1
2022-11-01,VIC,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,22500.0,2
2022-12-01,VIC,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,7800.0,1
2022-03-01,QLD,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,900.0,1
2022-04-01,QLD,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,41601.0,1
2022-05-01,QLD,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,10000.0,1
2022-03-01,NT,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,10000.0,1
2022-07-01,NT,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,5000.0,1
2022-09-01,TAS,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,720000.0,1
2022-11-01,ACT,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,13512.0,1
2022-04-01,ACT,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,36000.0,1
2022-05-01,NT,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,350.0,1
2022-03-01,WA,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,400.0,1
2022-08-01,QLD,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,700.0,1
2022-11-01,QLD,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,500.0,1
2022-02-01,VIC,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,1000.0,1
2022-01-01,NSW,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,91610.0,2
2022-11-01,ACT,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,23000.0,1
2022-12-01,NT,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,3305.0,1
2022-04-01,SA,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,900.0,1
2022-07-01,SA,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,24636.0,1
2022-04-01,WA,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,800.0,1
2022-09-01,WA,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,75.0,1
2022-10-01,WA,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,56500.0,3
2022-11-01,WA,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,30000.0,1
2022-12-01,WA,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,2946.0,2
2022-07-01,OTHERS,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,2250.0,2
2022-12-01,OTHERS,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,4800.0,1
2022-09-01,QLD,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,200.0,1
2022-12-01,QLD,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,2000.0,1
2022-12-01,QLD,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,51993.0,2
2022-11-01,VIC,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,201447.0,3
2022-02-01,NSW,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,1000.0,2
2022-03-01,NSW,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,10596.0,1
2022-06-01,NSW,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,2560.0,1
2022-09-01,NSW,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,51560.0,2
2022-07-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,1200.0,1
2022-08-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,900.0,1
2022-09-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,37000.0,1
2022-07-01,WA,Social media/Online forums,25 - 34,F,Threats and extortion,"Threats to life, arrest or other",700.0,1
2022-10-01,NSW,Social media/Online forums,25 - 34,F,Threats and extortion,"Threats to life, arrest or other",10000.0,1
2022-01-01,NSW,Social media/Online forums,25 - 34,M,Threats and extortion,"Threats to life, arrest or other",1500.0,2
2022-06-01,VIC,Social media/Online forums,25 - 34,M,Threats and extortion,"Threats to life, arrest or other",3200.0,1
2022-09-01,VIC,Social media/Online forums,25 - 34,M,Threats and extortion,"Threats to life, arrest or other",2025.0,2
2022-11-01,NSW,Social media/Online forums,25 - 34,M,Threats and extortion,"Threats to life, arrest or other",80.0,1
2022-01-01,OTHERS,Social media/Online forums,25 - 34,M,Jobs and employment,Pyramid schemes,149.0,1
2022-02-01,VIC,Social media/Online forums,25 - 34,F,Jobs and employment,Pyramid schemes,18000.0,1
2022-03-01,VIC,Social media/Online forums,25 - 34,M,Jobs and employment,Pyramid schemes,130000.0,1
2022-03-01,NSW,Social media/Online forums,25 - 34,M,Jobs and employment,Pyramid schemes,31848.0,1
2022-03-01,WA,Social media/Online forums,25 - 34,F,Jobs and employment,Pyramid schemes,17021.0,1
2022-05-01,OTHERS,Social media/Online forums,25 - 34,M,Jobs and employment,Pyramid schemes,24500.0,2
2022-05-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Pyramid schemes,11000.0,2
2022-05-01,VIC,Social media/Online forums,25 - 34,F,Jobs and employment,Pyramid schemes,28265.0,1
2022-06-01,VIC,Social media/Online forums,25 - 34,M,Jobs and employment,Pyramid schemes,90000.0,1
2022-07-01,VIC,Social media/Online forums,25 - 34,F,Jobs and employment,Pyramid schemes,11536.0,1
2022-08-01,OTHERS,Social media/Online forums,25 - 34,M,Jobs and employment,Pyramid schemes,0.0,1
2022-08-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Pyramid schemes,250.0,1
2022-08-01,VIC,Social media/Online forums,25 - 34,M,Jobs and employment,Pyramid schemes,10000.0,1
2022-09-01,NSW,Social media/Online forums,25 - 34,M,Jobs and employment,Pyramid schemes,16000.0,1
2022-11-01,QLD,Social media/Online forums,25 - 34,F,Jobs and employment,Pyramid schemes,50000.0,1
2022-11-01,NSW,Social media/Online forums,25 - 34,M,Jobs and employment,Pyramid schemes,1454.0,1
2022-11-01,VIC,Social media/Online forums,25 - 34,F,Jobs and employment,Pyramid schemes,91081.0,1
2022-04-01,NSW,Social media/Online forums,25 - 34,F,Investment scams,Betting and sports investment scams,50000.0,1
2022-01-01,OTHERS,Social media/Online forums,25 - 34,M,Investment scams,Betting and sports investment scams,530.0,1
2022-01-01,VIC,Social media/Online forums,25 - 34,M,Investment scams,Betting and sports investment scams,250.0,1
2022-02-01,VIC,Social media/Online forums,25 - 34,M,Investment scams,Betting and sports investment scams,91000.0,4
2022-03-01,VIC,Social media/Online forums,25 - 34,M,Investment scams,Betting and sports investment scams,100.0,1
2022-03-01,QLD,Social media/Online forums,25 - 34,M,Investment scams,Betting and sports investment scams,4550.0,1
2022-12-01,OTHERS,Social media/Online forums,25 - 34,M,Investment scams,Betting and sports investment scams,1400.0,1
2022-12-01,QLD,Social media/Online forums,25 - 34,M,Investment scams,Betting and sports investment scams,1500.0,1
2022-05-01,VIC,Social media/Online forums,25 - 34,F,Fake charities,Fake charity scams,200.0,1
2022-10-01,QLD,Social media/Online forums,25 - 34,F,Fake charities,Fake charity scams,3000.0,1
2022-07-01,VIC,Social media/Online forums,25 - 34,M,Threats and extortion,Ransomware and malware,150.0,1
2022-01-01,VIC,Social media/Online forums,25 - 34,F,Unexpected winnings,"Travel, prizes and lottery scams",700.0,1
2022-04-01,QLD,Social media/Online forums,25 - 34,M,Unexpected winnings,"Travel, prizes and lottery scams",3503.0,2
2022-07-01,NSW,Social media/Online forums,25 - 34,M,Unexpected winnings,"Travel, prizes and lottery scams",653.0,2
2022-10-01,TAS,Social media/Online forums,25 - 34,M,Unexpected winnings,"Travel, prizes and lottery scams",500.0,1
2022-11-01,QLD,Social media/Online forums,25 - 34,F,Unexpected winnings,"Travel, prizes and lottery scams",403.0,2
2022-12-01,WA,Social media/Online forums,25 - 34,M,Unexpected winnings,"Travel, prizes and lottery scams",40000.0,1
2022-01-01,ACT,Social media/Online forums,25 - 34,M,Unexpected money,inheritance and unexpected money,1500.0,1
2022-01-01,WA,Social media/Online forums,25 - 34,F,Unexpected money,inheritance and unexpected money,5500.0,1
2022-06-01,QLD,Social media/Online forums,25 - 34,F,Unexpected money,inheritance and unexpected money,3.0,1
2022-07-01,QLD,Social media/Online forums,25 - 34,M,Unexpected money,inheritance and unexpected money,3643.0,1
2022-03-01,OTHERS,Social media/Online forums,25 - 34,M,Unexpected money,Rebate scams,528.0,1
2022-06-01,QLD,Social media/Online forums,25 - 34,M,Unexpected money,Rebate scams,10600.0,1
2022-07-01,TAS,Social media/Online forums,25 - 34,F,Other,Other scams,435.0,1
2022-08-01,OTHERS,Social media/Online forums,25 - 34,F,Other,Other scams,1050.0,2
2022-09-01,OTHERS,Social media/Online forums,25 - 34,M,Other,Other scams,305.0,2
2022-05-01,SA,Social media/Online forums,25 - 34,M,Other,Other scams,80.0,1
2022-07-01,WA,Social media/Online forums,25 - 34,M,Other,Other scams,900.0,1
2022-09-01,WA,Social media/Online forums,25 - 34,M,Other,Other scams,50.0,1
2022-07-01,WA,Social media/Online forums,25 - 34,F,Other,Other scams,90.0,1
2022-01-01,QLD,Social media/Online forums,25 - 34,M,Other,Other scams,1500.0,1
2022-08-01,QLD,Social media/Online forums,25 - 34,M,Other,Other scams,700.0,1
2022-01-01,VIC,Social media/Online forums,25 - 34,F,Other,Other scams,97.0,1
2022-07-01,VIC,Social media/Online forums,25 - 34,F,Other,Other scams,3.0,1
2022-09-01,VIC,Social media/Online forums,25 - 34,F,Other,Other scams,750.0,2
2022-07-01,VIC,Social media/Online forums,25 - 34,M,Other,Other scams,1153.0,3
2022-02-01,NSW,Social media/Online forums,25 - 34,F,Other,Other scams,7200.0,1
2022-08-01,NSW,Social media/Online forums,25 - 34,F,Other,Other scams,58.0,1
2022-03-01,WA,Social media/Online forums,25 - 34,X,Investment scams,Investment scams,14450.0,1
2022-06-01,OTHERS,Social media/Online forums,25 - 34,X,Investment scams,Investment scams,2000.0,1
2022-12-01,NT,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,13000.0,1
2022-05-01,TAS,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,8500.0,1
2022-06-01,TAS,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,199.0,1
2022-12-01,ACT,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,43000.0,1
